league,match_date,round_number,home_team,away_team,home_score,away_score,team,venue,ball_possession,total_shots,shots_on_target,shots_off_target,shots_inside_box,shots_outside_box,blocked_shots,expected_goals,big_chances,big_chances_scored,big_chances_missed,passes,accurate_passes,pass_accuracy_pct,long_balls_total,long_balls_value,long_balls_pct,crosses_total,crosses_value,crosses_pct,dribbles_total,dribbles_value,dribbles_pct,duels,ground_duels_total,ground_duels_value,ground_duels_pct,aerial_duels_total,aerial_duels_value,aerial_duels_pct,total_tackles,tackles,tackles_won,fouls,yellow_cards,offsides,corner_kicks,throw_ins,goal_kicks,free_kicks,clearances,interceptions,recoveries,dispossessed,hit_woodwork,through_balls,total_saves,goalkeeper_saves,big_saves,high_claims,goals_prevented,errors_lead_to_a_goal,errors_lead_to_a_shot,final_third_phase_total,final_third_phase_value,final_third_phase_pct,final_third_entries,touches_in_penalty_area,fouled_in_final_third,attack,attack_pct,ball_safe,ball_safe_pct,dangerous_attack,dangerous_attack_pct,xg_actual
polonia_ekstraklasa_2026_2027,2026-08-16,4,Motor Lublin,GKS Katowice,1,0,Motor Lublin,home,41,15,5,8,13,2,2,2.92,4,1,3,335,249,74.3,61,20,33,10,5,50,12,7,58,45,69,34,49,42,16,38,18,18,67,15,3,3,2,22,6,12,33,6,53,9,1,0,2,2,0,2,0.39,,,106,67,63,50,35,1,98,16,103,49,53,35,2.92
polonia_ekstraklasa_2026_2027,2026-08-21,5,KS Cracovia,Wieczysta Kraków,3,2,KS Cracovia,home,45,24,6,11,18,6,7,2.08,3,1,2,353,300,85.0,27,9,33,31,11,35,18,11,61,52,81,39,48,19,13,68,16,16,44,14,0,1,9,19,7,13,32,16,38,11,0,,2,2,1,2,0.04,,,115,86,75,45,43,4,62,21,54,46,57,33,2.08
polonia_ekstraklasa_2026_2027,2026-08-21,5,KS Cracovia,Wieczysta Kraków,3,2,Wieczysta Kraków,away,55,12,4,4,7,5,4,1.98,3,2,1,444,361,81.3,54,18,33,23,4,17,18,10,56,48,81,42,52,19,6,32,18,18,67,13,1,1,8,27,14,13,27,5,36,8,1,,3,3,1,0,-1.13,,,128,102,80,47,34,3,83,18,76,47,48,35,1.98
polonia_ekstraklasa_2026_2027,2026-08-22,5,MKS Korona Kielce,Motor Lublin,1,1,MKS Korona Kielce,home,59,16,3,6,9,7,7,0.88,3,1,2,476,406,85.3,43,20,47,32,9,28,12,4,33,49,60,28,47,43,22,51,11,11,36,16,4,0,4,27,5,14,26,3,39,4,2,,0,0,,2,-0.82,,,145,107,74,68,26,1,109,34,82,37,67,29,0.88
polonia_ekstraklasa_2026_2027,2026-08-22,5,MKS Korona Kielce,Motor Lublin,1,1,Motor Lublin,away,41,11,2,4,5,6,5,0.68,2,1,1,330,259,78.5,44,16,36,13,2,15,12,5,42,51,60,32,53,43,21,49,12,12,67,14,4,2,4,16,8,16,49,11,38,4,0,,2,2,,0,-0.82,,,91,56,62,46,15,4,85,20,84,53,44,27,0.68
polonia_ekstraklasa_2026_2027,2026-08-22,5,Piast Gliwice,Legia Warszawa,1,1,Legia Warszawa,away,41,13,3,7,8,5,3,0.97,1,,1,377,301,79.8,50,20,40,16,1,6,14,5,36,48,66,34,52,36,15,42,20,20,80,4,1,2,5,26,5,10,23,11,53,14,0,,2,2,0,3,-0.03,,0,144,94,65,71,29,3,56,35,41,40,27,25,0.97
polonia_ekstraklasa_2026_2027,2026-08-22,5,Piast Gliwice,Legia Warszawa,1,1,Piast Gliwice,home,59,14,3,6,10,4,5,1.11,1,,1,537,455,84.7,45,19,42,19,5,26,13,5,38,52,66,32,48,36,21,58,23,23,74,10,2,0,4,14,10,4,43,5,53,12,1,,2,2,1,3,-0.32,,1,165,139,84,47,29,1,49,30,48,40,28,30,1.15
polonia_ekstraklasa_2026_2027,2026-08-22,5,Śląsk Wrocław,Widzew Łódź,3,3,Widzew Łódź,away,31,13,7,5,7,6,1,1.29,3,3,0,261,175,67.0,64,20,31,8,3,38,8,4,50,53,49,32,65,38,14,37,13,13,77,7,3,1,0,13,10,15,33,17,39,4,0,,3,3,,1,-1.27,0,0,83,38,46,50,17,4,87,23,89,48,40,29,1.35
polonia_ekstraklasa_2026_2027,2026-08-22,5,Śląsk Wrocław,Widzew Łódź,3,3,Śląsk Wrocław,home,69,17,6,5,12,5,6,1.83,5,2,3,580,491,84.7,23,13,57,33,16,48,8,2,25,47,49,17,35,38,24,63,8,8,63,15,3,3,5,25,4,7,28,6,46,7,0,,4,4,,0,-0.97,1,2,256,208,81,72,30,1,117,35,78,23,97,42,1.83
polonia_ekstraklasa_2026_2027,2026-08-23,5,GKS Katowice,Wisła Płock,5,0,GKS Katowice,home,35,15,7,4,14,1,4,2.9,4,2,2,307,230,74.9,44,18,41,8,4,50,16,11,69,51,66,36,55,28,12,43,15,15,60,13,1,0,1,13,8,9,28,4,56,8,0,2,5,5,,3,0.55,0,0,113,70,62,46,29,1,49,56,46,26,25,18,2.9
polonia_ekstraklasa_2026_2027,2026-08-23,5,GKS Katowice,Wisła Płock,5,0,Wisła Płock,away,65,22,6,7,14,8,9,1.73,2,0,2,576,489,84.9,49,21,43,24,8,33,7,4,57,49,66,30,45,28,16,57,13,13,69,10,1,3,11,17,4,13,13,10,63,12,0,2,1,1,,0,-0.95,1,1,133,94,71,58,35,1,59,19,52,40,42,41,1.73
polonia_ekstraklasa_2026_2027,2026-08-23,5,Pogoń Szczecin,Wisła Kraków,2,2,Pogoń Szczecin,home,40,13,8,3,8,5,2,1.32,2,2,,393,317,80.7,43,20,47,14,2,14,14,5,36,45,79,33,42,24,13,54,19,19,68,17,3,2,2,15,7,10,18,13,60,11,0,,2,2,1,,-1.39,,1,100,70,70,51,17,2,53,30,50,42,27,28,1.35
polonia_ekstraklasa_2026_2027,2026-08-23,5,Pogoń Szczecin,Wisła Kraków,2,2,Wisła Kraków,away,60,14,3,6,8,6,5,0.86,1,1,,603,523,86.7,47,25,53,17,5,29,11,9,82,55,79,46,58,24,11,46,20,20,70,10,2,1,4,17,3,17,11,7,60,17,1,,6,6,0,,0.33,,0,113,80,71,46,17,3,64,28,50,47,35,25,0.86
polonia_ekstraklasa_2026_2027,2026-08-23,5,Radomiak Radom,Zagłębie Lubin,0,0,Radomiak Radom,home,60,18,3,10,7,11,5,0.78,1,,1,458,377,82.3,38,15,39,32,5,16,21,10,48,51,71,36,51,41,21,51,12,12,75,14,1,0,10,17,7,14,42,3,45,6,0,,2,2,,1,0.08,,1,148,102,69,50,27,1,81,27,70,39,43,34,0.78
polonia_ekstraklasa_2026_2027,2026-08-23,5,Radomiak Radom,Zagłębie Lubin,0,0,Zagłębie Lubin,away,40,9,2,5,5,4,2,1.27,2,,2,295,209,70.8,54,19,35,26,6,23,11,5,45,49,71,35,49,41,20,49,17,17,41,14,2,1,2,20,12,14,40,4,50,6,0,,3,3,,4,0.13,,0,98,60,61,51,25,2,75,27,70,49,32,24,1.24
polonia_ekstraklasa_2026_2027,2026-08-28,6,Legia Warszawa,Śląsk Wrocław,1,1,Legia Warszawa,home,62,21,5,9,14,7,7,1.82,0,0,0,506,435,86.0,41,28,68,39,10,26,11,6,55,54,63,32,51,36,21,58,16,16,31,14,1,0,9,16,2,12,20,5,59,7,0,2,5,5,1,,0.42,,,185,154,83,66,34,4,143,35,99,26,76,39,1.82
polonia_ekstraklasa_2026_2027,2026-08-28,6,Legia Warszawa,Śląsk Wrocław,1,1,Śląsk Wrocław,away,38,13,5,3,9,4,5,1.76,3,1,2,322,237,73.6,52,13,25,10,2,20,17,6,35,46,63,31,49,36,15,42,12,12,58,12,2,1,4,16,11,13,37,12,46,5,0,0,5,5,1,,0.77,,,107,73,68,41,36,2,94,18,94,51,43,31,1.76
polonia_ekstraklasa_2026_2027,2026-08-28,6,Wisła Płock,MKS Korona Kielce,0,2,MKS Korona Kielce,away,42,10,4,5,7,3,1,0.92,1,1,0,362,292,80.7,57,21,37,16,4,25,14,8,57,51,72,38,53,33,16,48,14,14,50,14,0,1,0,14,9,17,48,10,40,8,0,,4,4,,4,2.29,,1,115,81,70,50,20,1,87,30,83,43,42,27,0.92
polonia_ekstraklasa_2026_2027,2026-08-28,6,Wisła Płock,MKS Korona Kielce,0,2,Wisła Płock,home,58,18,4,8,16,2,6,2.25,3,0,3,466,389,83.5,37,16,43,42,8,19,13,6,46,49,72,34,47,33,17,52,14,14,71,17,1,0,10,32,6,14,20,8,39,7,0,,2,2,,0,-0.37,,1,125,86,69,47,41,4,85,20,69,36,51,44,2.25
polonia_ekstraklasa_2026_2027,2026-08-29,6,Motor Lublin,Piast Gliwice,0,2,Motor Lublin,home,42,15,1,9,7,8,5,1.01,1,0,1,354,287,81.1,40,18,45,23,4,17,19,10,53,42,70,32,46,28,9,32,14,14,43,13,0,3,6,16,7,8,29,15,55,10,0,0,4,4,1,2,0.18,1,1,117,82,70,44,20,4,62,25,51,35,51,40,1.02
polonia_ekstraklasa_2026_2027,2026-08-29,6,Motor Lublin,Piast Gliwice,0,2,Piast Gliwice,away,58,14,6,5,9,5,3,1.57,6,2,4,515,434,84.3,40,16,40,16,3,19,12,6,50,58,70,38,54,28,19,68,19,19,63,8,1,0,5,14,13,13,35,2,44,8,1,1,1,1,0,2,0.27,0,2,153,118,77,55,19,1,73,22,70,49,37,29,1.61
polonia_ekstraklasa_2026_2027,2026-08-29,6,Radomiak Radom,KS Cracovia,2,1,KS Cracovia,away,45,18,7,7,13,5,4,2.02,4,0,4,305,236,77.4,43,20,47,23,4,17,9,3,33,44,73,29,40,35,18,51,17,17,53,20,3,2,10,11,10,9,24,13,44,9,0,1,3,3,2,,-0.71,,2,139,101,73,48,40,3,62,15,68,33,48,52,2.02
polonia_ekstraklasa_2026_2027,2026-08-29,6,Radomiak Radom,KS Cracovia,2,1,Radomiak Radom,home,55,20,5,9,12,8,6,1.89,2,1,1,377,305,80.9,51,22,43,25,8,32,18,10,56,56,73,44,60,35,17,49,15,15,60,9,0,2,10,14,10,19,26,7,46,9,0,0,5,5,1,,0.66,,0,119,84,71,53,29,4,75,20,63,36,49,44,1.89
polonia_ekstraklasa_2026_2027,2026-08-29,6,Wisła Kraków,Wieczysta Kraków,2,0,Wieczysta Kraków,away,60,15,4,6,10,5,5,1.38,3,,3,531,448,84.4,43,21,49,28,6,21,13,5,38,44,73,36,49,17,4,24,15,15,60,11,0,1,4,19,0,16,14,4,61,12,1,,5,5,1,0,-0.24,,2,151,112,74,65,31,3,94,34,85,42,51,24,1.39
polonia_ekstraklasa_2026_2027,2026-08-29,6,Wisła Kraków,Wieczysta Kraków,2,0,Wisła Kraków,home,40,11,7,2,7,4,2,1.64,2,,2,359,271,75.5,48,13,27,9,5,56,16,6,38,56,73,37,51,17,13,76,20,20,50,16,2,2,4,21,12,11,30,8,52,5,0,,4,4,2,2,1.05,,0,95,56,59,45,16,1,93,23,93,55,28,22,1.64
polonia_ekstraklasa_2026_2027,2026-08-29,6,Zagłębie Lubin,Pogoń Szczecin,0,0,Pogoń Szczecin,away,37,8,1,5,6,2,2,0.82,1,,1,271,180,66.4,65,21,32,16,4,25,10,6,60,49,57,32,56,43,17,40,13,13,62,16,3,1,3,21,17,13,30,3,32,3,0,,6,6,2,2,1.28,,,89,41,46,51,18,1,75,24,78,56,32,20,0.54
polonia_ekstraklasa_2026_2027,2026-08-29,6,Zagłębie Lubin,Pogoń Szczecin,0,0,Zagłębie Lubin,home,63,16,6,10,9,7,0,1.37,3,,3,463,386,83.4,65,41,63,30,8,27,7,4,57,51,57,25,44,43,26,60,7,7,57,13,4,1,2,18,8,16,27,10,34,10,0,,1,1,0,0,0.03,,,120,89,74,58,30,5,97,26,81,43,68,31,1.26
polonia_ekstraklasa_2026_2027,2026-08-30,6,Górnik Zabrze,GKS Katowice,2,3,GKS Katowice,away,37,14,8,3,10,4,3,1.56,3,3,0,298,203,68.1,52,17,33,13,5,38,13,7,54,61,57,30,53,49,35,71,15,15,73,9,1,1,4,20,12,10,50,7,44,12,0,2,3,3,1,,0.15,,0,103,62,60,56,21,1,69,14,64,52,48,34,1.62
polonia_ekstraklasa_2026_2027,2026-08-30,6,Górnik Zabrze,GKS Katowice,2,3,Górnik Zabrze,home,63,19,6,7,13,6,6,2.5,2,1,1,494,392,79.4,66,25,38,28,5,18,10,1,10,39,57,27,47,49,14,29,18,18,61,10,0,2,13,24,6,8,19,13,54,6,2,0,5,5,1,,-0.46,,1,185,123,66,76,29,2,104,30,70,24,79,46,2.53
polonia_ekstraklasa_2026_2027,2026-08-30,6,Raków Częstochowa,Jagiellonia Białystok,2,5,Jagiellonia Białystok,away,54,20,10,7,16,4,3,4.44,7,4,3,406,348,85.7,41,22,54,19,4,21,10,3,30,43,59,27,46,18,6,33,17,17,47,15,1,,6,10,14,7,22,7,35,5,3,0,2,2,1,1,-0.51,,,136,107,79,43,45,3,58,14,65,38,47,48,4.49
polonia_ekstraklasa_2026_2027,2026-08-30,6,Raków Częstochowa,Jagiellonia Białystok,2,5,Raków Częstochowa,home,46,14,4,8,12,2,2,1.29,1,1,0,348,285,81.9,36,16,44,17,5,29,15,5,33,57,59,32,54,18,12,67,12,12,50,9,1,,5,20,4,15,19,8,37,7,0,1,5,5,1,0,-1.28,,,115,79,69,46,20,3,68,25,62,43,47,32,1.24
polonia_ekstraklasa_2026_2027,2026-08-30,6,Widzew Łódź,Lech Poznań,2,3,Lech Poznań,away,62,14,9,1,8,6,4,1.89,3,2,1,462,384,83.1,39,15,38,21,4,19,17,10,59,53,53,27,51,26,15,58,11,11,45,14,2,2,9,29,9,7,33,3,38,7,0,,5,5,2,0,-0.29,1,0,131,81,62,56,23,1,55,26,52,30,38,44,1.89
polonia_ekstraklasa_2026_2027,2026-08-30,6,Widzew Łódź,Lech Poznań,2,3,Widzew Łódź,home,38,14,7,6,5,9,1,0.8,1,1,0,281,212,75.4,60,23,38,17,2,12,4,1,25,47,53,26,49,26,11,42,14,14,64,7,1,2,7,8,7,14,34,6,45,7,0,,6,6,3,2,0.19,1,1,82,41,50,57,15,2,44,25,47,43,30,32,0.8
polonia_ekstraklasa_2026_2027,2026-09-03,5,Lech Poznań,Jagiellonia Białystok,2,1,Jagiellonia Białystok,away,52,10,2,4,3,7,4,0.48,0,0,0,455,382,84.0,38,18,47,12,4,33,10,7,70,57,56,32,57,16,9,56,16,16,75,20,2,3,2,10,7,10,30,6,42,3,,0,4,4,1,1,0.21,,1,102,75,74,43,17,0,77,30,70,54,31,16,0.5
polonia_ekstraklasa_2026_2027,2026-09-03,5,Lech Poznań,Jagiellonia Białystok,2,1,Lech Poznań,home,48,16,6,5,9,7,5,1.78,3,2,1,410,330,80.5,43,18,42,13,1,8,12,1,8,43,56,24,43,16,7,44,6,6,50,10,1,1,5,24,6,20,14,12,44,5,,1,1,1,0,1,-0.82,,0,94,56,60,55,19,1,79,25,72,47,35,28,1.78
polonia_ekstraklasa_2026_2027,2026-09-03,5,Raków Częstochowa,Górnik Zabrze,1,2,Górnik Zabrze,away,37,10,3,5,9,1,2,2.22,3,2,1,346,263,76.0,51,17,33,8,2,25,16,4,25,48,73,34,47,26,14,54,16,16,50,14,1,1,4,15,11,15,33,11,57,7,1,,2,2,,,-0.01,,0,119,72,61,57,23,3,88,33,70,38,46,29,2.31
polonia_ekstraklasa_2026_2027,2026-09-03,5,Raków Częstochowa,Górnik Zabrze,1,2,Raków Częstochowa,home,63,12,3,8,8,4,1,0.84,2,1,1,567,487,85.9,37,21,57,20,7,35,16,9,56,52,73,39,53,26,12,46,19,19,68,15,1,0,4,24,6,14,21,9,46,9,1,,0,0,,,-1.14,,1,154,109,71,64,16,2,110,33,86,41,60,26,0.86
